blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
12547700,1622539163,0x98460bb440ce5767f40e53132532ab33ca6720993f29254ed5038987358625b7,1042,0x42682047cb5758dcbe6fd92f24c3949ea9dedcc1ff286f57c6c08bb55c5fe02d,0xc7c83d414fddac16d613ad370a9c8fc3d368ee19,0x28cca76f6e8ec81e4550ecd761f899110b060e97,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,12288591539298688202999,ArGo Token,ARGO,18,109,600000,74000000000,170026,3080668,deprecated,571
12547701,1622539179,0xf472c829c1b101ae2221b5f0aae59da4eb0769111ee8314672abb11009608654,2178,0xbfa4365eaefb75bca52e0239390ae99dbdb42ff43e71c7b872da2474e4421b59,0x0420e7dc954e8bbc1be0bf35985ea196d8cd957a,0x99fe3b1391503a1bc1788051347a1324bff41452,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2000000000000000000000,SportX,SX,18,99,200000,20000000000,116800,7537097,deprecated,570
12547701,1622539179,0x2ccdf2a8d52072b290df4c68976e4f7483f8647530d30664de769397a78463ba,684,0xbfa4365eaefb75bca52e0239390ae99dbdb42ff43e71c7b872da2474e4421b59,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x98f8193394791fa8a34237f8216d236405acbf4c,17402493759259845165,SushiToken,SUSHI,18,188,278847,18000000000,263143,14505921,deprecated,570
12547705,1622539244,0x66167a861cead3e27cb432f43121da26e522f077827dcd83daecdb78bd8f2bd4,4102,0xfd47d664346ae40fea3e68ba7a5e09af499b30957ed083d9b9068dc8706b52f7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x13556e5d0ce2b4ca2d42d0f64091d55c067f4910,1491948687955656717930,Route,ROUTE,18,13,320871,28000000000,304992,823020,deprecated,566
12547711,1622539321,0xa22431e23a839d3ad7d2394cd23a53d867f9eed2af4b661ec499ea2d8cdb8b4e,6,0xf721d821fc4be6def269afdce186386753316695f3d2b4b48216ca6319cdb4d9,0x9c59bad7674ac1b9485ede5c19af3b42f0516392,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000000000000000000,Dai Stablecoin,DAI,18,277,97249,18000000000,89780,10819469,deprecated,560
12547711,1622539321,0x60d11399fc0fa269840807843f02c870b2dfd6a5d5db50d285fc005cbabe922c,7,0xf721d821fc4be6def269afdce186386753316695f3d2b4b48216ca6319cdb4d9,0x07ac50dc46ad6d3290dfdd904e4b2f97e2611794,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,500000000,Tether USD,USDT,6,323,108169,18000000000,100700,14433291,deprecated,560
12547713,1622539323,0x126d8a0cbb3880825cb39ec88eb4f8c94a023a658c8c16e2f9c1cf56bfa5337f,2,0x98d4c546013f1a436d367deb043f0234313fcf5c06411fe3d784c03d1f3d5084,0x68c9e7a70f12573a96fe54c81b32eb82cd817077,0x9534ad65fb398e27ac8f4251dae1780b989d136e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1432785400000000000000,PYR Token,PYR,18,100,102480,18000000000,80011,6882124,deprecated,558
12547714,1622539324,0x9820e6f60716f80c08488958adbefad8d0726e06a0e1492ecafbef964abb9858,3,0x956edb14ba00b88cd91ccd7a273b657713e3edc28daa4b718cea0f31aa10d712,0xd28e1eb6dbf45d1f24681513df0ec1e5d2363ec8,0xbc81bf5b3173bccdbe62dba5f5b695522ad63559,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1025000000000000000000,Lead Token,XPb,18,144,130000,18000000000,84434,10495022,deprecated,557
12547717,1622539360,0xa65b647bf886e4e06cb11e5400e5b6aa985e5b154a937b3f0453cf98ca2dc052,112,0x39cd1b905938f89782e90393bb53917a66aecbadc7547d071ad263fa0ea170af,0x8c95638ce53c630f600667b5c21fba12885ba042,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2000000000,USD Coin,USDC,6,130,114663,18000000000,107194,8804346,deprecated,554
12547717,1622539360,0x9ed749d8d47e147d01f56eae5a7d09a09eabb8aa218985e6b57733115e928a14,124,0x39cd1b905938f89782e90393bb53917a66aecbadc7547d071ad263fa0ea170af,0x9f2c46a6f95ec4e62e5619407c789f127f8982c3,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000,Wrapped BTC,WBTC,8,171,103141,18000000000,95672,12228735,deprecated,554
12547717,1622539360,0x9371c1b60d7fae5b04b84d8e5a0b10664009ccb03b9481f297bfe7d422d6b991,21,0x39cd1b905938f89782e90393bb53917a66aecbadc7547d071ad263fa0ea170af,0x09817c31fa703eb6036a41f6cdeb8cc510d1f6ec,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,6717421,Wrapped BTC,WBTC,8,178,103141,18000000000,80672,12649889,deprecated,554
12547719,1622539382,0xb6f00b4dd730130f47cf019f8d4b51b310ccbc9ee5bebd362053c20b2d8f73ae,46,0xb84e923fbfe0d80b24d6542e99ba46dabda6eb205b58a29013bb84d66dd6f772,0x51b5e6a9c37787a8510fa9b4287775c7a13e8a9d,0xa2b4c0af19cc16a6cfacce81f192b024d625817d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,11228505379000000000,Kishu Inu,KISHU,9,372,179516,18000000000,172047,10620355,deprecated,552
12547728,1622539508,0x7d7eec4115ac84576fd295ecf7351454bb61cb5ddde7e71517f19c27300d80ce,27,0x22f37bdb495570c42612cb421ab5bb2dd14690e2dbc7deff53c7320f56513140,0xa91246b13ee42e9c67ac0124341d151f0b4378fe,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,239990000000,USD Coin,USDC,6,219,114687,24200000000,92218,10344949,deprecated,543
12547729,1622539538,0xf9d9ef4eccc987c2cef9bd0f51368637670ca0cf83d90ee8740d0009e157bbd2,3708,0xb08f3d715b0d3c03b925b905766fb4d04764c76bc36ca3b20d2186e5b51cc0b9,0x256530ce969f76ece1cf66998aef0eab6a940fa8,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,247000000000,Tether USD,USDT,6,278,108181,21000000000,100712,13778058,deprecated,542
12547730,1622539577,0x8f3a4eff89ec1af51a5e5a11ecab3adb22d34406751209447eb47de07984e7db,580,0x9e47656df02e5a330d755fbc94c4f46e8a49bb09ec563befdfe028a7fd234c8a,0xaadeff7c994a454f08844cce703ffc8056d356e5,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1218638300033960279857,DFYN Token,DFYN,18,95,102135,20000000000,79666,7615147,deprecated,541
12547731,1622539582,0xb5b08b0c0163860d153183866fafe04e9de6a19af32c9216469ec4e1efb8edc5,38,0x5922f15cb1b1e5266302caaf9d15b7c10a40fe2cdba7080a3245f8ed007e5cbf,0x218606947609aec9c96dd917691271ead8028fda,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,49500000000,USD Coin,USDC,6,114,114675,22000000000,107206,6081911,deprecated,540
12547732,1622539606,0xd801fefbb2282da20314650d8d3c825c0249e633fa6c25634a7a84d6c0107ae7,635,0xbae70ccd869397909a7289a70b56b56cadd5fb189a25a934fe269f31a11d7a14,0x53ea9043acb6b4d17c29076fb23dc537fcc6ce93,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10010000000,USD Coin,USDC,6,167,114687,19000000000,107218,7057616,deprecated,539
12547732,1622539606,0x63a43e322c966d49c2669267b95a41a4effb1075fd00c118a9ea0b6bbd69b76e,366,0xbae70ccd869397909a7289a70b56b56cadd5fb189a25a934fe269f31a11d7a14,0x2be1a753b1c0562c4cf35a24f6f62619961ceb53,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,9484799294,Tether USD,USDT,6,220,108193,19000000000,85724,14202337,deprecated,539
12547733,1622539611,0xb85d429eb1f0e465911e502e7c8f624fbc7991a3f390faeed0d8098aeefc2c38,2,0x8094f40b07731b681c5c9f4d1424dd3787856411aaa8c0922a0189e783d1bcfb,0x2ff3fdbcbde32278bff4d5a5465b36620cc6e433,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1150000000,Tether USD,USDT,6,74,108181,18000000000,85712,6657309,deprecated,538
12547737,1622539636,0x0154e8cd34fe0a7037cb12ef7388ec58863bb42971e1a88fe2d2e2e409c0139d,37,0xdedc3279a7c0398dad45e5b87b3616d91a42c0f963bff0b8beab6d5c92b199de,0x3a4c10e6f001d192668ce27667782022e876f52f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,7755210000,USD Coin,USDC,6,160,126156,24000000000,92218,5386331,deprecated,534
12547738,1622539649,0xca287d100974412b946f639f8ba776b9d307ff5dc5ad69aeaf592985972b42aa,631,0xbe189712dcb76df6c8d712483756ebe16df7df245a44e6fb12f34c47311535c0,0x663759b2a4058d14fe5d7d5555bf0c429c3006ed,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1285778300886042922077,DFYN Token,DFYN,18,121,102147,22000000000,79678,6608518,deprecated,533
12547741,1622539686,0x380a76f01483a1f1fb42b8dbbe18a8bc557ab7a3481289600c8df82c437c552c,25,0xb08685fe93768ad4b2b022b71b6cd557da666f0087fe09c5337f3c0f5af63ad6,0xd49b9e2b3ccb16398f5cbceefe732f7029f1db49,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000,Tether USD,USDT,6,143,122499,17010000000,88894,3907633,deprecated,530
12547742,1622539690,0x7e6bf9fa5abb8f38e2c5b60025f97bd79f64717e4cba63aa66961403cc92143f,398,0x95fb16653d60b0bc268d1bf6492d71a913252b5e53d587988131d8551dbaff28,0x934c12067f5081df66385e3edc998313e9b0bec2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2006983028,USD Coin,USDC,6,144,114675,21000000000,92206,8139780,deprecated,529
12547744,1622539725,0x4a4b13485ec98fed32f232b6c3ad70c18e0c4288c0cabbb5925c153d12ea49e2,3854,0x92dbf3ca40f4f9cbf4a66a3fa6e95df2ef836b7421f2712fe401b4a0e9b9be0d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,1504683389158861631991,Route,ROUTE,18,20,283702,25000000000,267823,1400834,deprecated,527
12547749,1622539835,0xb807f54f62f09bfa16463ecfe8d1524b7e1734a07697cc4b3fa149dc70090216,4,0x06ef562c7d5f29d1d7625f5a6c821469175ebc9da7e12e1e19d638339b1eaf6f,0x9512e97568d449e2776fd6ef04dd0c73e449db90,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,11077500000,USD Coin,USDC,6,171,114687,20000000000,92218,11104289,deprecated,522
12547751,1622539853,0xc8e79c61f6194350cb787655648c72cb7c75bfd8346687aa2257ffd06a471f83,3856,0xf395144a1e09bc2ea7ff9c4d034e022bf9fa8d9931c3e9ab419446b28671047d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,15304747805616756120348,Ocean Token,OCEAN,18,85,282751,23000000000,266819,4959399,deprecated,520
12547754,1622539880,0x364c42c543b241c71b958bd5719d1722ef7fe2c4edf7acc0e2fe664277846d38,44,0x5cafda013218f57bc5f84b9e21401344fd5bfc36bf19e74a5dc22a0e574979ed,0x33d215cef9a3e1becf1f7fb67c8ae2970106c57f,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,51578909034472006436427,Dai Stablecoin,DAI,18,181,97273,17000000000,74804,12262602,deprecated,517
12547755,1622539882,0xc67a0b4e8ecd0b2649140b899231b54553be6ce684c3c339571f6c3dcb323348,531,0x995d210f6217fdef9c61ffdb78130c3b07c943b93de9349cadd9c32445a54181,0x83ed91ccab30405886096b36d45e429e58f801ae,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10569044849,Tether USD,USDT,6,248,108193,19000000000,85724,14885867,deprecated,516
12547759,1622539942,0xa230cc1404bcd2544605585e889c990cf1c3737a6b7015a595fb034505fe6333,81,0xb43c513d7bd40dd7c920eca704dc3d2f5896f858268969763868bfa4c8d9c293,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0ac8969f8988a67c50fa8c85125456e756448322,29001170890,Tether USD,USDT,6,91,288804,17000000000,272597,9670748,deprecated,512
12547761,1622539948,0xa5ac63018bcc5700f3b846a7f0e4ac12be3d29f42cd442dffa4f1f589c507296,1749,0xa8ef2da2b95cbbc9bd83e0bcb6f8074afd8c235583536f6addf1dc3a19adb544,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0xba507528a968ca351161438132272ad3b48a0f62,31000000000000000000,DFYN Token,DFYN,18,58,304643,16522000000,288941,3494107,deprecated,510
12547763,1622539982,0x359af7279f593081ab9c2cb629089ee84a29e661dadd4871778a49721203a64b,1266,0x6d63eee74b7360b3c13a5597cd9f5af37f2ba2a6e6714c2e26c3920232cf4980,0x71abba53768a3d8fab89ff22aba855d36aaf0147,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,5000000000,USD Coin,USDC,6,129,114675,20000000000,107206,9053649,deprecated,508
12547768,1622540050,0x36b9610c6b9393191963e89c9baed2d3bd54bbff31080a58b4f6dc358d7c5436,378,0x6aee7bd5262d5dd7fce31fc1affd66223c315c652d25424c0338a5794a216fc4,0xc63108713790ea8c4382dfc2d81f9104a0eb8026,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,100000000,USD Coin,USDC,6,45,114663,22000000000,107194,2737275,deprecated,503
12547782,1622540233,0x3b8a4f03932ff367e9c87a800d7f9b08e0dc155251033bf59a1e6b99cc880a58,6,0xa92722e8dfa6067a5ff9149d7d9c142bda30b82bf8701e1edbd873ca510d77e7,0xc544097edab368e5a5c559140968e1899efa223d,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1214891700,Tether USD,USDT,6,82,108181,16522000000,85712,8735649,deprecated,489
12547785,1622540264,0xce1675a66fdbae3abe78ab2e2af111984a9c603b4f71358f9334d581b9519628,3858,0x39e4e47dfbd21b8a43532e02cc6c77c4c9dd23d9555591f0c249645a0e09a138,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x84cd68c3e470ecee4b8b6212efcb8c6bcb38da1d,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,762216107363906996455,DokiDoki.Chainbinders,BND,18,80,279774,21000000000,263933,5181942,deprecated,486
12547786,1622540273,0xc21a9e993126940431c124433c4e343d66c469d913eb8fb467dd0eb04b1e7d80,11,0x42e16a81ae0295009bd9ba7524ce0c96ceb1005b625f897573efab14f443fb40,0xcb492647cb51e243fb2582c0300c4c7573acdebf,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,6423000,Wrapped BTC,WBTC,8,134,113455,20000001459,80672,7787367,deprecated,485
12547786,1622540273,0x46e9e20fe6748ffdc870ab1af48a3f4c1855b47e3a90cb538b6c6a66cf8140f1,1014,0x42e16a81ae0295009bd9ba7524ce0c96ceb1005b625f897573efab14f443fb40,0x279322ca10987bb236902dbddb85e9e676cf7a0d,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2560000000,Tether USD,USDT,6,206,108169,16000000000,100700,14413144,deprecated,485
12547787,1622540284,0xee75b6831570b0ad9baab476e79ba1e5daff436334e95f7bbb4bcfb3b5d30cea,282,0xa63be78e6c9242ac9c01f5144ed56e10ea4ec1822a64013984d5cf2dd412d876,0x5c918738f51788ab9bafc92fccd2c1e36fa61f76,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,4284915009,Tether USD,USDT,6,220,108181,17100000000,85712,13313728,deprecated,484
12547789,1622540321,0xcbbc3d7c10566b5ade6e9763859ee0f18931e36a6accc902cc0864f7d9d7c749,6,0x449d8e7c3a373b63ed93f0a95c50fb51c1cfe5871b1a341fcb69bdbf9f597e5d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc1e78117ce0f25ceed1e527926b78702f7e294b9,8512346778,Tether USD,USDT,6,189,290624,16000000000,274417,14699366,deprecated,482
12547791,1622540350,0x7eebec48418c073ae7392533af57a3f047f2ab6eaf700de3eaf6448f7dfd1ea0,165,0x1ab563e81c21bcb81b21fd0d05dd25fae1e68a65319c2ae5e1ec568bd698d900,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x514910771af9ca656af840dff83e8264ecf986ca,0xac61b7d3a5d9805ec7ee0f32ce0bacb3c34f8aa3,453720000000000000000,ChainLink Token,LINK,18,271,261699,19000000000,246377,14962985,deprecated,480
12547793,1622540394,0x30b0c3487302cc7ec34f15a3e7c0d0b00d00ee6dac6c6c37c6b589c1750e131d,3773,0xdd24c195fec6d8fc7f6dd427d5bfc6903ab55a806fb28ccc3f64cf5e632cb278,0x6621295a7fadd3ab78ae6915502bd50fdd5a1491,0x853d955acef822db058eb8505911ed77f175b99e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,99669790482215226150132,Frax,FRAX,18,186,102429,20000000000,79960,10260602,deprecated,478
12547796,1622540459,0x283d588184982f3723587098f2948ce83e410275f5b80bd9118bda3f66900242,53,0x9b0f8b426d2689b82c81b53781257ffe8c6a0b1fcf030db8f0d1942a99c35bd1,0x8592c855f55e9c233581ac7411a1db4efa08ad03,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,497326931,Tether USD,USDT,6,105,108181,16000000000,85712,10359985,deprecated,475
12547798,1622540477,0x923d1c608e6d47cc4f001b2d9ad793f2e6d7e31cb096bc8533940bb4055eba53,94,0xf8428c6398a90c23866cb1bb8594afc5f7d4bfbb7b9fd19661f6d096f340f447,0x5e4b9ee7bc57d77e13b050e078885651b4d092cc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,146834545,Tether USD,USDT,6,56,108181,16000000000,85712,8108329,deprecated,473
12547798,1622540477,0x7d02e9fb70c096674587f4760ffb55c8d1feb8e7f1071d25b3c30baf1898b407,5,0xf8428c6398a90c23866cb1bb8594afc5f7d4bfbb7b9fd19661f6d096f340f447,0x318f7d95317e19f288db058ffb98e0e760e9d9f5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1440060435,Tether USD,USDT,6,66,108181,16000000000,85712,8939307,deprecated,473
12547798,1622540477,0xd2eddb1c27a31c72c7b1963112b117a17ca4c4d744aa50b8d81de595ac4474e9,1,0xf8428c6398a90c23866cb1bb8594afc5f7d4bfbb7b9fd19661f6d096f340f447,0xdbac48ffef1cf3f4771ccd9d6d3b40e40f48ccf9,0x6b175474e89094c44da98b954eedeac495271d0f,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,452719249920000000000,Dai Stablecoin,DAI,18,80,97237,16000000000,74768,9923793,deprecated,473
12547801,1622540487,0x3296655b2a3bde4ae8bfd497d05ec591725f8d6aa289f7278dfc1a1504e28e1e,2563,0x6de42c0f6231f288c073037d244aa5ded78309357b1b14c890065ebe3163afde,0x12a0e25e62c1dbd32e505446062b26aecb65f028,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,10000000,USD Coin,USDC,6,104,114663,18000000000,107194,6304425,deprecated,470
12547805,1622540540,0x9c07970a83bd1ad64ffc16114c0bfb831197fbcf62ea742e572d40bb62ee48df,640,0x3bbb9d6f739d8a136cd85e9be59086ed06ae16b541348be426425de14aef954d,0x625b237bab99ba69bcbd998566269447fd1c1993,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,443326582172,UniBright,UBT,8,95,181084,16100000000,142153,10373010,deprecated,466
12547805,1622540540,0x174a288923c4e404ba7bc4e2f1521da1b0aab563af3491ad691158579cf14ff9,5,0x3bbb9d6f739d8a136cd85e9be59086ed06ae16b541348be426425de14aef954d,0x1325ad66ad5fa02621d3ad52c9323c6c2bff2681,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,551368711,USD Coin,USDC,6,118,126143,15000001347,92206,14616416,deprecated,466
12547807,1622540563,0x58f647cb714224d1e9127d5ae8e790ee724cad8363676cb8126a850a8a4c0681,9,0x131deb0d51c28a72759ddbbef1778c1e0965c38ca390b0c40bba32d9c3e1c2cc,0x7882d97c67fcc52e5e7b023970c04493a051466d,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,327746310000000000000,SushiToken,SUSHI,18,42,102311,16000000000,79842,2504230,deprecated,464
12547808,1622540566,0x9ce072273700440ebb6ff30452974d145420891f4e0c719ee08b3e01641babb5,16,0xd18d47ad596835577eff8f2f6201c057897bd88c562c21ce95d8b9bac122e543,0x0000000000000000000000000000000000000000,0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2912425232789308,Aave Interest bearing DAI,aDAI,18,60,667060,15000001347,650459,14030915,deprecated,463
12547808,1622540566,0x9ce072273700440ebb6ff30452974d145420891f4e0c719ee08b3e01641babb5,16,0xd18d47ad596835577eff8f2f6201c057897bd88c562c21ce95d8b9bac122e543,0x561bf943fca1fdee000bb9d06a885b57efaf100b,0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,220719165601451489281,Aave Interest bearing DAI,aDAI,18,60,667060,15000001347,650459,14030915,deprecated,463
12547809,1622540567,0x3cdcc57014bbb31e96b5aa1159f13e84a6d75c055dbe574d8f2fae3938e87650,2,0xd520413b58c1f8cee4c2cfebdbda21dab46fcef47eb9b5362beacf55931ba27b,0x5cb829e526703af75613a27c43eec4c7d3f3b6be,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2227320000000000000000,DFYN Token,DFYN,18,61,102123,15000001347,79654,10311927,deprecated,462
12547809,1622540567,0xcfe80d086e1c2c4d8e45036e02f1bf7af07829fb6c418bcee8da00753c74e5e8,1,0xd520413b58c1f8cee4c2cfebdbda21dab46fcef47eb9b5362beacf55931ba27b,0x8584d93d5c3ff731a0ecc609b1f8d964c51be988,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,798188930000000000,Aave Token,AAVE,18,84,277080,15000001347,229422,12017290,deprecated,462
12547810,1622540568,0xf5cb47375f90f8cc9bc30a120b37de6c896fd5fbe68cda68e61482cd062d741e,1,0x4e8dd56c92bb084399788e73c58df075122a39d12d313ab21db1da7e02d5cf3b,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xd8e9dc9d6352d05a8183056627e8abd5c092616b,1639284502,USD Coin,USDC,6,76,293626,15000001347,276919,6557986,deprecated,461
12547811,1622540574,0xd3a2c0bbe11777497d109f6ac31efb7a2565c3c8a1680c642860384e3fc79be3,60,0x8cb9523864174368ebc94774f95aa99a2132ae301e0930eb3e2496e6b6489ba2,0xe644ff190557a0ed85cbae3273d9b63a6e5fefa6,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,2775142428258520076927,DFYN Token,DFYN,18,54,102147,21340500000,79678,2664113,deprecated,460
12547813,1622540588,0x19b1b3686793a3a05a61cec799ac0f8fece3c2f85f36673a0d0ed50d84da5fe4,56,0x24d33fb4ad2faf021e131df46f9b6161cbf98aaea8c60699b787c4d1de318724,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x34e3ad640f44f98f1824aa36e3bbb084e26c666c,500000000000,USD Coin,USDC,6,108,281049,23000000000,264342,6649233,deprecated,458
12547821,1622540704,0x1cd9c3bc102e6f5fffb0dd2ad4028a0eac2e24b06fcae5bce40428445737cedb,379,0xe7a1c3269a8b812a31c81ac905f43763566aede7c6a32752b610b8b5d626ee09,0xc63108713790ea8c4382dfc2d81f9104a0eb8026,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,3100000000,USD Coin,USDC,6,226,114663,25000000000,107194,6430820,deprecated,450
12547822,1622540729,0xfd4f655d1398896b3c5c60a6528f046e9510d27f88e6f70e845afe38dc86e554,3860,0x9821144111cb7a8b597eff895a5715130e611da82833ea22b6697e74e3811a2a,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,0x760497bffaed0850eb7db38b5a28abc3b1c656e7,1545298787879003008830,Route,ROUTE,18,188,281079,20000000000,265200,13327587,deprecated,449
12547822,1622540729,0x00885a3276b5ba891615b9792580222471e6b88f9d6c56f0a50679141c59a18a,316,0x9821144111cb7a8b597eff895a5715130e611da82833ea22b6697e74e3811a2a,0xbd848387557de7d127a19b735cdd6b9be46f6a35,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,320190802,USD Coin,USDC,6,205,114675,20000000000,107206,14250198,deprecated,449
